id,ok,issues,query,expected_intent,actual_intent,expected_products_include,must_not_prioritize,answer,top_products
T0715,True,,"dobrý deň, najdi tofu skladom",product_search,product_search,tofu,,,"AKA MISO polievka prášok s tofu LOBO 30g | Gyoza knedlíky Tofu a zelenina CJ BIBIGO 600g | Instantná Miso tofu polievka S&B 30g | Kaleráb, arašidy a tofu s čili v oleji LAO GAN MA 280g | Nakladané tofu Thuan Phat 510g | Zavárané tofu v čili oleji LAO GAN MA 260 g"
T0716,True,,"ahoj, tofu skladom skladom",product_search,product_search,tofu,,,"AKA MISO polievka prášok s tofu LOBO 30g | Gyoza knedlíky Tofu a zelenina CJ BIBIGO 600g | Instantná Miso tofu polievka S&B 30g | Kaleráb, arašidy a tofu s čili v oleji LAO GAN MA 280g | Nakladané tofu Thuan Phat 510g | Zavárané tofu v čili oleji LAO GAN MA 260 g"
T0717,True,,tofu cena skladom,product_search,product_search,tofu,,,"AKA MISO polievka prášok s tofu LOBO 30g | Gyoza knedlíky Tofu a zelenina CJ BIBIGO 600g | Instantná Miso tofu polievka S&B 30g | Kaleráb, arašidy a tofu s čili v oleji LAO GAN MA 280g | Nakladané tofu Thuan Phat 510g | Zavárané tofu v čili oleji LAO GAN MA 260 g"
T0718,True,,viete mi nájsť máte niečo ako tofu?,product_search,product_search,tofu,,,"AKA MISO polievka prášok s tofu LOBO 30g | Gyoza knedlíky Tofu a zelenina CJ BIBIGO 600g | Instantná Miso tofu polievka S&B 30g | Kaleráb, arašidy a tofu s čili v oleji LAO GAN MA 280g | Nakladané tofu Thuan Phat 510g | Zavárané tofu v čili oleji LAO GAN MA 260 g"
T0719,True,,prosím máte wasabi?,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0720,True,,"dobrý deň, mate wasabi?",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0721,True,,"ahoj, hľadám wasabi na foodlande",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0722,True,,hladam wasabi na foodlande,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0723,True,,viete mi nájsť potrebujem wasabi na foodlande,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0724,True,,prosím kde nájdem wasabi za dobrú cenu,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0725,True,,"dobrý deň, ukáž mi wasabi za dobrú cenu",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0726,True,,"ahoj, chcem kúpiť wasabi za dobrú cenu",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0727,True,,predávate wasabi?,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0728,True,,viete mi nájsť aké máte wasabi za dobrú cenu,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0729,True,,prosím najdi wasabi?,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0730,True,,"dobrý deň, wasabi skladom?",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0731,True,,"ahoj, wasabi cena?",product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0732,True,,máte niečo ako wasabi?,product_search,product_search,wasabi,,,Wasabi omáčka S&B 170g | Wasabi pasta v tube S&B 90g | Wasabi prášok S&B 30g | Wasabi prášok z chrenu HUTAKU 1 kg | Arašidy vo wasabi GOLDEN TURTLE 140g | Arašidy vo wasabi KHAO SHONG 140 g | Arašidy vo wasabi KOH-KAE 230 g | Chapz čipsy s wasabi príchuťou Tokimeki 75g
T0733,True,,viete mi nájsť máte hoisin omáčka?,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0734,True,,prosím mate hoisin omáčka?,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0735,True,,"dobrý deň, hľadám hoisin omáčka",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0736,True,,"ahoj, hladam hoisin omáčka",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0737,True,,potrebujem hoisin omáčka,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0738,True,,viete mi nájsť kde nájdem hoisin omáčka,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0739,True,,prosím ukáž mi hoisin omáčka skladom,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0740,True,,"dobrý deň, chcem kúpiť hoisin omáčka skladom",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0741,True,,"ahoj, predávate hoisin omáčka?",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0742,True,,aké máte hoisin omáčka skladom,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0743,True,,viete mi nájsť najdi hoisin omáčka skladom,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0744,True,,prosím hoisin omáčka skladom na foodlande,product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0745,True,,"dobrý deň, hoisin omáčka cena na foodlande",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0746,True,,"ahoj, máte niečo ako hoisin omáčka?",product_search,product_search,hoisin,,,Hoisin omáčka FLYING GOOSE BRAND 200ml | Hoisin omáčka FLYING GOOSE BRAND 730ml | Hoisin omáčka LEE KUM KEE 2270g | Hoisin omáčka LEE KUM KEE 397g | Hoisin omáčka SUREE 700ml | Hoisin omáčka FLYING GOOSE BRAND 455ml | Ananásová čili omáčka MAEPRANOM BRAND 300ml | Arašidová omáčka LEE KUM KEE 226g
T0747,True,,máte teriyaki omáčka?,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0748,True,,viete mi nájsť mate teriyaki omáčka?,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0749,True,,prosím hľadám teriyaki omáčka za dobrú cenu,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0750,True,,"dobrý deň, hladam teriyaki omáčka za dobrú cenu",product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0751,True,,"ahoj, potrebujem teriyaki omáčka za dobrú cenu",product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0752,True,,kde nájdem teriyaki omáčka za dobrú cenu,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0753,True,,viete mi nájsť ukáž mi teriyaki omáčka za dobrú cenu,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0754,True,,prosím chcem kúpiť teriyaki omáčka?,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0755,True,,"dobrý deň, predávate teriyaki omáčka?",product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0756,True,,"ahoj, aké máte teriyaki omáčka?",product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0757,True,,najdi teriyaki omáčka?,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0758,True,,viete mi nájsť teriyaki omáčka skladom?,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0759,True,,prosím teriyaki omáčka cena,product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0760,True,,"dobrý deň, máte niečo ako teriyaki omáčka?",product_search,product_search,teriyaki,,,"Teriyaki BBQ omáčka s medom KIKKOMAN 250ml | Teriyaki omáčka Asian Home Gourmet 168ml | Teriyaki omáčka DEK SOM BOON 250 ml | Teriyaki omáčka GOLDEN TURTLE 1000ml | Teriyaki omáčka YUMMYTO 1,8L | Teriyaki sójová omáčka THAI DANCER 300ml | Teriyaki Thick omáčka YAMASA 1100g | Teriyaki omáčka s praženým sezamom KIKKOMAN 250ml"
T0761,True,,"ahoj, čo sa hodí k kimchi?",related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0762,True,,co sa hodi k kimchi?,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0763,True,,viete mi nájsť súvisiace produkty s kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0764,True,,prosím čo potrebujem na kimchi skladom,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0765,True,,"dobrý deň, čo kúpiť k kimchi skladom",related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0766,True,,"ahoj, doplnky k kimchi skladom",related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0767,True,,ingrediencie na kimchi skladom,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0768,True,,viete mi nájsť chcem variť kimchi skladom,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0769,True,,prosím čo mi odporúčate k kimchi na foodlande,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0770,True,,"dobrý deň, čo sa hodí k ramen?",related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0771,True,,"ahoj, co sa hodi k ramen?",related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
